,income
20038,True
26221,False
3008,True
9881,False
15557,False
11727,False
7930,False
25374,False
13867,False
19429,False
23830,False
28291,False
14095,False
16245,False
26670,False
1484,False
16418,True
22605,False
3620,False
16599,False
12064,False
23774,False
31972,False
12099,True
31809,False
23417,False
13194,False
26109,False
25065,False
13082,True
6561,False
1944,True
239,False
2002,True
28029,False
25273,False
13637,False
21408,False
28008,False
416,True
11993,False
9027,False
17723,False
18072,False
11399,False
16143,False
15532,False
24530,True
701,True
13164,True
28558,False
12169,False
26861,False
29832,False
28059,False
11701,False
10146,False
27021,False
17122,False
14528,True
29998,False
31424,False
8056,True
29588,True
22776,True
22942,False
257,False
12292,False
19993,False
335,False
25371,False
22021,False
2374,True
31337,False
21343,False
16213,True
27100,False
17108,True
6607,False
19188,False
4245,False
1224,False
5143,True
21417,False
638,True
4704,False
15565,False
7733,False
7315,False
7691,False
5130,False
27819,False
3781,False
4821,False
17852,False
9500,False
3984,False
7447,False
15067,False
32007,False
3381,False
19906,False
11192,False
16947,False
27778,True
3522,False
22354,False
27648,False
12287,True
31822,False
20250,True
11822,False
16188,True
9619,True
16217,False
13904,False
24384,False
19338,False
14947,False
13215,False
28723,False
3277,False
29312,False
26666,False
27261,False
25474,False
27506,False
21337,False
11994,False
14136,True
26530,False
25836,False
16466,False
7786,False
14862,True
22114,False
12507,False
11215,False
4504,False
28751,True
1437,False
28795,True
23726,False
13748,False
1231,False
531,False
13118,True
5847,True
20912,False
16887,False
3355,False
18995,False
14722,False
31311,False
14018,False
5802,False
5973,False
26922,False
27361,False
27436,False
175,False
15130,False
11007,False
2930,False
30881,False
23307,True
744,True
23075,False
6417,False
7703,False
11768,True
11359,True
28959,False
7913,False
2519,True
15885,False
16444,False
6648,False
12749,False
19143,False
30464,False
7720,False
7095,False
23910,False
1574,True
12694,False
14299,False
5071,False
6127,False
3223,False
17880,True
8457,False
17329,False
12778,True
32376,False
12918,False
6950,True
8200,False
29195,False
22265,False
8058,False
29745,False
27538,False
15944,False
14872,False
2127,True
10091,False
14811,False
23627,False
11940,False
19703,False
30363,False
29035,False
22196,True
3244,False
15550,False
4957,False
21994,False
32507,False
11932,False
23789,True
10125,False
25639,False
5357,False
29916,False
20935,False
10329,False
21940,True
8034,False
22272,False
3019,True
17339,False
1233,False
6770,False
7728,False
22166,True
30863,False
23178,False
424,True
24093,False
10594,False
4118,False
809,True
16741,False
27973,False
29836,False
27675,False
3341,True
13361,False
31557,False
11428,False
26363,False
28322,False
29101,False
6034,False
714,True
7948,False
12800,False
22041,False
2548,True
1929,True
31969,False
22964,False
15415,False
28129,False
31513,False
25194,False
2608,True
28799,True
13484,False
19180,False
16072,False
13572,False
14446,False
28028,False
4568,False
9728,False
11194,False
20782,False
6599,False
1847,True
20787,False
32272,True
2188,True
23221,False
19735,False
30465,False
14280,False
23200,False
2781,True
19077,False
10608,False
7706,False
28990,False
17646,False
14517,False
29731,False
18910,False
28855,False
5612,False
25278,False
19848,False
21076,False
30857,False
21099,True
2006,True
18332,False
21448,False
10610,False
9635,False
10191,False
7256,False
15058,False
28427,False
26430,False
5928,False
1833,True
27118,False
4872,False
1472,False
3233,False
15750,False
6692,False
3559,False
16730,False
1174,False
8863,True
30583,False
1370,False
19695,True
20230,False
13512,False
23632,False
25221,False
31724,False
9389,True
18946,False
19486,False
14880,False
5819,False
8140,False
25982,False
8746,True
9147,False
32068,True
1440,False
1206,False
13420,True
8143,False
27357,False
29246,False
11028,False
264,False
29617,True
4182,False
12326,False
31004,False
22806,False
9897,False
16324,False
27074,False
11765,True
20777,True
14767,False
85,True
16263,False
21827,False
26428,False
411,True
27341,False
21368,False
5090,False
15178,False
13019,False
8936,False
3080,True
31630,True
11766,True
30417,False
14480,False
3288,False
31525,False
8074,True
20794,False
26738,False
17837,True
20296,True
2165,True
28306,False
21416,False
1584,True
7051,True
18912,False
23969,False
29403,False
3138,False
11788,True
21159,False
31836,False
17544,True
15336,False
27969,False
29532,False
16151,False
5358,False
1287,False
11541,False
11144,False
10700,False
18989,False
27681,False
27414,False
6600,False
7298,False
18648,True
30508,False
12830,False
15484,True
31342,False
2238,True
10512,False
24790,True
7416,False
8113,True
12405,False
14223,False
23076,False
9530,False
18212,False
31876,False
13616,False
20498,False
30541,False
27167,False
32476,False
21100,False
27131,False
25526,False
21385,False
19749,False
1216,False
27962,False
23077,False
10180,False
12681,False
31752,False
17581,False
31033,False
9144,False
26971,True
4907,False
13308,False
14737,False
13857,True
5116,False
16664,False
25043,False
8648,True
10755,False
30845,False
30070,True
21612,False
31901,False
23995,False
31300,False
2215,True
12980,False
19408,False
16293,False
8019,False
18938,False
16359,True
1704,True
18998,False
30455,False
7763,False
29003,False
11402,True
16094,True
16638,False
3437,False
7247,False
20088,False
23990,False
1274,False
26754,True
28694,True
27489,False
31346,False
11783,True
6210,False
12193,False
27061,False
7075,False
9347,False
14530,False
16174,False
2273,True
6027,False
3699,True
17523,False
21875,False
14187,True
1329,False
28798,True
16592,False
21581,False
5125,False
1571,True
16668,False
31742,False
3165,False
12669,False
26619,False
29474,True
2074,True
31794,False
7050,True
24652,False
16011,False
19098,True
26496,False
10127,False
10217,False
19739,False
28371,False
8449,False
15411,False
2202,True
11488,False
28425,False
8265,False
9459,False
9390,True
27039,False
4660,False
6300,False
695,True
30957,True
29007,False
484,True
12365,False
18430,False
3733,True
16632,False
13405,False
28012,True
29015,False
11627,False
30498,False
2450,True
6793,False
1504,False
21867,False
21635,False
28163,False
4834,False
27592,False
22198,False
13531,False
15085,False
20464,False
4129,False
30159,False
2306,True
19047,True
766,True
803,True
30397,False
27801,False
7224,False
19102,False
29819,False
19088,False
20005,True
20380,False
15643,True
29471,True
29589,True
13480,False
3689,True
20575,True
1061,False
15918,False
41,True
27235,False
28511,False
12801,False
14316,False
21224,False
3213,True
22227,False
6595,False
21618,False
25725,False
8229,False
28157,True
12821,False
2923,False
16316,False
30870,False
7304,False
13372,False
28349,False
2053,True
4936,True
9760,False
10397,False
12244,False
25252,False
2545,True
27638,False
18527,False
101,True
18448,False
21686,False
6384,False
24653,False
28328,True
26198,False
2825,True
27370,False
7686,False
30627,False
1943,True
30107,False
5955,False
25533,False
31321,False
11418,False
31740,True
14653,False
24026,True
24531,False
20427,True
20773,False
12138,False
27567,False
6084,False
6952,True
10018,False
2447,True
30918,False
16114,False
27402,False
4420,False
2733,True
12331,False
10090,False
17083,False
17384,False
26890,False
8008,False
3519,False
829,True
7808,False
20305,True
30198,False
4653,False
185,True
19887,False
4490,False
21896,False
13377,False
29140,False
28939,False
12983,False
11326,False
6292,False
26731,False
21890,False
4574,True
24463,False
27216,False
26419,False
10132,False
20233,False
10877,False
2126,True
18109,True
20040,True
15769,True
16483,False
13172,True
31038,False
21948,False
5764,False
30095,True
27657,False
8450,True
433,True
14117,False
353,True
8365,False
604,True
19409,False
14411,False
31645,True
23264,False
4275,False
9322,False
17037,False
4953,True
21524,False
3571,False
8452,True
32364,False
6670,True
17306,True
15984,False
7546,False
9989,False
25260,True
24782,False
31043,True
1039,False
24674,False
31928,False
11091,True
19764,False
31665,False
27430,False
5331,False
18441,True
17556,False
31883,True
3958,False
27940,False
8482,False
20076,False
540,True
16868,False
1749,True
8781,False
14384,False
22298,False
31590,False
20206,False
6664,False
19328,False
29502,False
26011,False
10157,True
28993,False
5923,False
21144,False
21934,False
19034,False
16090,True
27187,False
26925,False
27747,False
20465,False
12093,False
4948,False
24491,False
30488,False
25295,False
11097,False
17592,False
30232,False
24696,False
13199,False
4031,False
20721,True
23000,False
17859,False
29211,True
22494,False
10365,False
13413,False
9816,False
21784,True
14358,False
15607,False
123,False
1405,True
18447,False
28943,False
18365,False
14458,False
21601,False
15342,False
26231,False
1768,True
11809,False
18766,False
2322,True
28819,False
1452,False
13352,False
24754,True
17187,False
9942,True
10311,False
25473,True
2255,True
2806,True
2681,True
6974,False
15971,False
18835,False
3960,False
3314,True
16572,False
17779,True
20585,False
31124,True
13466,False
32222,False
12462,False
6700,False
28245,True
10063,True
15297,False
20831,True
6077,False
19398,False
5856,False
7952,True
17489,True
6062,False
24336,False
25261,False
21406,False
20363,False
20406,True
22091,True
3237,False
25679,False
30663,True
28672,False
11591,True
23515,True
10990,False
23270,False
23920,False
15413,True
30202,False
8138,False
15498,False
6649,False
13783,False
1077,False
11081,True
28294,False
11685,False
5857,False
6061,False
19016,False
15642,False
14222,False
2150,True
25973,False
16688,False
3489,False
30122,False
5887,False
14575,True
28284,False
18633,False
2380,True
15426,False
16387,False
12350,False
8796,False
19133,False
16534,False
28600,False
32516,False
23272,False
28823,False
6978,False
30273,False
7589,True
31680,False
8069,False
21906,True
27445,False
6593,False
20468,True
3724,False
9750,False
27533,True
29112,False
32445,False
32488,False
14074,False
28475,True
7834,True
1365,False
20084,True
24614,True
575,True
3204,True
12957,False
22828,False
4442,False
13424,False
23526,True
26093,False
26565,False
2065,True
20290,False
30382,False
14066,False
5061,False
1859,True
509,True
21268,False
20111,True
20032,True
1491,False
7639,False
31907,False
18511,False
2814,True
32014,False
17240,False
13381,False
19312,False
2697,True
17166,True
13933,False
25277,False
11846,False
17819,False
18737,True
6624,False
7072,True
25995,False
7712,False
10670,False
13872,False
29146,False
12250,False
12230,False
14058,False
5719,True
902,False
6501,True
8192,False
21707,True
513,True
7359,False
14884,True
26476,False
3501,False
5652,False
8443,True
31047,False
2915,True
15421,False
14825,True
15648,False
19571,False
5888,True
1601,True
20311,False
2338,True
3157,False
10114,False
27899,False
26752,False
12227,True
23251,False
30540,False
10650,True
15528,False
31519,False
27269,False
9317,True
14652,False
31937,False
1097,False
21327,False
21373,False
14463,False
12793,True
16008,False
27254,False
21547,True
15783,True
7719,True
13326,False
30813,False
13838,False
8759,False
3821,False
18377,False
18567,False
7088,False
12613,False
32291,False
21239,False
14283,False
25960,False
1568,True
3012,True
26852,False
27841,False
4309,False
25666,False
12637,True
12432,False
9293,False
20679,False
23310,False
31015,False
25428,False
26261,False
28057,True
9115,False
23968,False
26993,False
11180,True
3290,True
23035,True
23127,False
17255,True
810,True
18559,False
25692,False
3714,True
25705,False
30135,False
224,False
3846,False
16419,False
14065,False
22643,False
31761,True
18334,False
19998,False
3018,True
9373,False
29063,True
8885,False
14233,False
3261,False
28048,False
31167,True
24004,False
17954,True
20623,False
27405,False
32001,False
4159,False
13282,True
19791,False
16909,False
19154,False
15050,True
28848,False
27013,True
25296,False
7591,False
25213,False
23375,True
12309,False
3511,False
7819,False
12357,True
20179,False
6603,False
9213,False
23461,False
30553,False
31415,False
14003,True
1535,True
2878,True
5140,False
9464,False
6307,False
9913,False
3652,False
19263,True
6340,False
27295,False
18917,False
12369,True
25900,False
28301,False
13724,False
16164,False
9526,False
28037,False
23755,False
11935,False
5714,True
10036,False
26091,True
26026,False
28480,True
10901,False
6812,False
14786,False
24698,False
23586,True
8797,False
27282,False
31712,True
25703,False
21737,True
17403,False
21958,True
19070,False
245,False
5483,False
5324,False
14657,False
26618,True
30119,False
17792,False
308,False
29307,False
10867,False
17505,True
22070,False
26000,False
32024,True
8165,True
11068,False
7201,False
20723,False
16266,True
28406,False
59,True
12248,False
7260,False
